titles,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
Sleepers,0.003411483944504061,0.0,0.0,0.0001995278873339883,4.119100712074581e-05,0.0,0.011278536052509029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867902664444702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010616342431333362,0.0,0.0,0.0074992243509384125,0.005982234979554669,0.0,0.0001294629551082184,0.0,0.0,0.0,0.015126809438714164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003271306352933547,0.0,0.0,0.0002906625205129612,0.0,0.0,0.01350129730612396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001274790338441836,0.0012001356680643718,0.0,0.0,0.0,0.0,0.0,0.0004130162962420439,0.0005199994623589986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014129829728140773,0.00012887726509626515,0.0,0.0,0.0,0.0,0.0,0.0221615672307441,0.0,0.000107947042400146,0.0,0.0,0.5769898860453917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769898860453917,0.0,0.0,0.0,0.5769898860453917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lost Highway,0.0005842672602704841,0.028205068110507322,0.01603824663196149,0.020526582617478573,4.583092500730737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.278587913521785e-05,0.0,0.0,0.0001470913623201208,0.0,0.014270410378479778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008875983710140341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009639367832561573,0.0,0.0,0.0,0.0008113220310347802,0.0,0.0,0.0,0.0,0.0,0.0007859839909227829,0.0,0.0,0.0,0.0009991810302539396,0.0,0.0,0.0,0.0,0.0,0.0,0.03206212373430096,0.00019188648992949704,0.0,0.0,0.0,0.0,0.0,9.535097378792138e-06,0.0,0.0,0.0,0.0006160312079424489,0.0,0.0008916829687672724,0.0,0.00019439948659411016,0.0,0.0,0.0,0.0,0.0,0.0,0.0015084787885539224,0.0005667675984224135,0.0008135329374624706,0.0,0.0009728146286669742,0.0026503515622365416,0.0,0.0,0.0,0.00022817960126026297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7060833562954665,0.7060833562954665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sense and Sensibility,0.0,0.0,0.0,0.0,0.0,0.019517938867207926,0.0,0.0,0.017586114200296304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013480617117829942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4253486707687553e-05,0.0,0.0,0.0,0.00637272062381998,0.0,0.0,4.658897928558077e-05,0.0,0.0,0.03562024193978562,0.00015656103814136498,0.0,0.0,0.0,0.0,0.0001333240990793199,0.0,0.0,0.0,0.0,0.0,0.0,0.00037504317383504687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029037311301025547,0.0008995028210580847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006119953335488783,0.0,0.0,0.0,0.7063346178493786,0.0,0.7063346178493786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Die Hard with a Vengeance,0.0,8.405741148730663e-05,0.038572498772776985,0.0,0.0,0.0,0.0,0.0014435235736970553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018177642154710379,3.155601045175068e-05,0.0,0.0,2.9836316877712226e-06,0.0011332271077326998,0.0,0.0,0.0,0.0030651484608789107,5.340138146934124e-05,3.384074052631435e-05,0.0,0.0,0.0,0.0,0.0,0.0005091649224327551,0.0,4.424661755102427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015791288685806678,0.0,0.0004805778922597289,4.6789964125755416e-05,0.00139825208083791,0.00014588846934533172,0.0,0.0,0.0001155137819578873,0.0,0.0,0.00013971249188811792,0.0,0.0003681935581890097,0.0,0.0008341088172295435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012165077020715681,0.0,0.0,0.0009054512833243021,0.0014073045163841376,0.0,0.0,0.0,0.0,0.0011241067828530959,0.0,0.0,0.0,0.0,0.0,0.0032638712729765314,0.0024351543293259924,0.0,0.0008155173965876732,0.0,0.0,0.0,0.0,0.0002498879597335865,0.0,0.0,0.0,0.0,0.0,0.5769086211209502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769086211209502,0.0,0.0,0.0,0.5769086211209502,0.0,0.0,0.0,0.0
Dead Man,0.00520455664104666,0.0,0.0,1.1814409125584193e-05,0.0,0.0001520374324703969,0.0,0.0,0.0,0.0,0.001393613416915147,0.025036307021142293,0.0,0.00020754629429997997,0.0,0.0,0.00010063495573765758,0.00013216424341644931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7913298296210652e-05,0.0,0.0,0.0,0.0019262635044316118,0.0,0.00021926730372265186,0.00010708299646717844,0.0009159347823219021,0.0,0.0,0.0,0.0,0.0,0.0014176626411506847,0.00318685319975219,0.0,0.0,0.0011947796515607832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010447773093626377,0.0,0.0,0.0,0.0,0.014928437097338168,0.0,0.00012667508189283716,0.0,0.00020763576796246281,0.0,0.0013374089401643175,0.0,0.0,0.0,0.0,0.0,0.0008309668767033973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024154319745813392,0.0,0.0,0.0,0.0,0.0004398326311908151,0.0,0.0042388451658024,0.0,0.0019198638688232503,0.0,0.0,0.0,0.0,0.0,0.0033569658123836226,0.0005512185331539742,0.5770788838659492,0.0,0.0,0.0,0.0,0.0,0.0,0.5770788838659492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770788838659492,0.0,0.0,0.0,0.0
The Bridges of Madison County,0.0,0.0,0.00039389199402958906,0.020347468620786922,0.0,0.0,0.0,0.0,0.0,5.136463573060095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5661605474944342e-05,0.0,3.770903326343147e-05,0.0014696967371455728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003000317938880261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013600846906695462,0.0,0.0,0.0,0.0,0.0007351528468936952,0.0,0.0,0.0,0.0,0.0,6.614943401293771e-05,0.0,7.285027580270286e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.159947658253276e-05,0.0,0.0,0.0,0.0,0.0,0.03574946769162813,0.0,0.0,0.0,0.0,0.0003966053490322379,0.0012020165979446124,0.0,0.0,0.0,0.0,0.0,0.0,0.00022340678493294817,0.0,0.0,0.0,0.0,0.0004691639940667394,0.0,0.0,0.0,0.0,0.0,0.0,0.7064411283760185,0.0,0.7064411283760185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apollo 13,0.0,0.0,0.0,0.01416141243831245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035216112341045695,0.0,0.0,0.021921057706244154,0.0,0.0,6.0645963360196736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4633421601557943e-05,0.005066261818886796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5350999280532747e-05,0.0,0.0,0.0002610941187401199,0.0,0.0,0.0,0.0,0.0,0.010671658415176062,0.0,0.0,0.000434302561035243,0.0,0.0,0.0,0.0,0.0,0.00017896434770332074,0.0,0.0004327635730907654,0.0,9.430938695736208e-05,0.00020141110177549022,0.0011534771952086697,0.0,0.0,0.0005488668678415145,0.0,0.0,0.0,0.0,0.0,0.0,0.0041298535814004375,0.0,0.0,0.0,0.0,2.917044020491779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004895562597610458,0.0,0.0,0.0,0.5771041242014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771041242014,0.0,0.5771041242014,0.0,0.0
Legends of the Fall,0.0,0.0,0.0,0.0,0.0,0.0009939283170786383,0.0,0.01255877375657141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017688773757581964,3.94274657186045e-05,0.0,0.0,0.01171651582506914,0.0,0.006206006793824171,0.0,0.0,0.0,0.0,1.0593944150780422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00886167706730317,0.0,0.0,0.006095461599441644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015569382900972362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046485961173155005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00297876840960987,0.0,0.0,0.012036188523271249,0.0,0.006696253206841133,0.0,0.0,8.127449492838381e-05,0.0,0.0,0.0,0.0,0.5770725228962365,0.0,0.5770725228962365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5770725228962365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interview with the Vampire: The Vampire Chronicles,0.0020274768621650245,0.0,0.0,0.029215629703530546,0.0,0.0,0.0,0.0,0.0,0.0,0.0007335928097864266,0.0,0.0,0.0,0.00011197512144949087,0.0289439197375615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013205032880313186,0.0004268603660205232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.279513032531923e-05,0.0,0.0,0.0,2.9596792847926112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000641371684243385,0.0,0.0,0.0002462419927619325,6.417626822015377e-05,0.0,0.0,0.0,0.0,0.0,0.011085419794916618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023421635603088284,0.0,0.0,6.65646702840313e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001682798501550024,0.0,0.0015605039689717312,0.0,0.0,0.0,0.7064587673454704,0.0,0.0,0.7064587673454704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fresh,0.0,0.0,0.0,0.0,0.0,0.0,0.03039417947056023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042062910467053277,0.0,0.0,0.0,0.0,0.0,0.0,0.013574628290873936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0174478364707461,0.012887303362214301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004268268289185737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768942868572574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768942868572574,0.0,0.0,0.0,0.5768942868572574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Crow,0.0,0.0,0.0,0.023781452361571805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017112495655677042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012889271716820238,0.0,0.0,0.016886185588260733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009572272617618235,2.1236489784239483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06072608789734781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057028807247998395,0.0,0.0,0.0,0.0,0.0,0.5758961801957018,0.0,0.0,0.0,0.5758961801957018,0.0,0.0,0.5758961801957018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Perfect World,0.0006451042291510484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021830840855656012,0.0,0.00011085900202042672,1.0713184788193848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002480880840758916,0.0,0.00019053290418064682,0.0007174559219829647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010562092606827382,0.0,0.0,0.0,0.0015355408232559315,0.0,0.0,0.0,6.227566585063999e-05,0.000559414465230915,0.0,0.0,6.227377326148715e-05,0.0007595999787207499,0.012475951159144306,0.0,0.0,0.00012604037385152518,0.0006036232042569096,0.0,0.0,0.0007062726387540953,0.0,0.0003082668674935603,0.0,0.00023224392539828497,0.00014281635367593753,0.00012453333018780813,3.753272830045317e-05,0.0,0.0,0.00026922063872484426,0.0,0.00024258957454375202,0.0,0.0024751209048024165,0.0,0.0,0.0004931313288983974,0.00031952358740162506,0.0009104885748302717,0.0,0.0,0.0,0.0,0.0,0.001128692645383423,0.0,0.0015653262840270243,0.0,0.0011577636955296036,0.00010086954983141022,0.00012140839611275139,0.0,0.0,0.0,0.03952514473871432,0.0,0.0,0.0,0.0,0.002065350023104916,0.0,0.0,0.00011290330006783652,0.0,0.0,0.0,0.0,0.0,0.0,0.5768474057313087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768474057313087,0.0,0.0,0.0,0.5768474057313087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gettysburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01899286144297743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017810836194089098,0.0,0.0,0.006863517234537628,0.0,0.0,0.0005365340660627431,0.0,5.091449674044964e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.533863016260819e-05,0.0,0.0004955341060738827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012516411243810685,0.0,0.000841729195296997,0.0,0.01807538091688601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002050724924812868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004767433826275744,0.0,0.0,0.008182186214465662,0.0,0.0,0.0018608531667743049,0.002147025490325505,0.0,0.0005109795311877996,0.0,0.002882024853344754,0.0,0.0,0.0,0.0,0.0,0.0061039169480867845,0.0,0.5771023840063275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771023840063275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5771023840063275,0.0,0.0
Falling Down,0.0,0.0,0.0,0.0,0.00010568988954707138,0.0,0.0,0.0,0.0,6.419570192207689e-05,0.0,0.0,0.0,0.0,0.0186076943362889,1.320784318983123e-05,0.0,0.0,0.0,0.0005232654289747584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010962439646367899,1.6620680367284975e-05,0.0,0.0,0.0,0.0,0.0002262497821880869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.112928262992454e-05,0.0,0.0005758750375028632,0.0,0.0,0.0,0.00015330159514931262,0.0,0.0,3.324663367044157e-05,0.0,0.0,0.0,0.0,0.0,0.03287855494363499,0.0009790721446115592,0.0,0.0,0.0009162508899382097,0.0,0.0,0.0,0.0007313472456974567,0.0,0.0017371304664039178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007462576813533392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004320586974921197,0.0,0.0,0.001844529545632642,0.0,0.0005779414674158406,0.00405687092904189,0.576924973581806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576924973581806,0.0,0.0,0.0,0.576924973581806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dazed and Confused,0.06481687336670679,0.0,0.0,0.0,0.07354271127847038,0.03398089030832655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038062464998403944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026028216139237892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07040146012187487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035696961634005186,0.0,0.0,0.002759726084565522,0.0,0.0,0.0,0.9917493945976313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My Cousin Vinny,0.0,0.00040362554664501296,0.014071727301070678,0.0,0.0,0.0,0.0,0.0,0.017288206259567115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015544038484413995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01210290546325719,0.0,0.0,0.012140908365045437,0.0,0.0,0.013814121823007359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033561147482381202,0.0,0.04454464320878437,0.0,0.041368864147670645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7053615175089695,0.0,0.0,0.0,0.0,0.0,0.0,0.7053615175089695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chaplin,0.0,0.0,0.0,0.023837039817157797,0.00022952665297834248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008208881407981767,0.0007256547080653881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.724014674790952e-06,0.0035076010724848124,0.0,0.0,0.0,0.0,0.0,0.0,0.00011800015615135668,0.0,0.0,0.0,0.0,0.0,0.0,8.936217991926166e-05,7.184146185010907e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.439075837470817e-05,0.0,0.0,0.0,0.0,2.382730224735935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004950159986796064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026226641609004386,0.0,0.0011361282495127262,0.001703777065837829,0.0008241609874258055,0.0,0.0,0.003831934578688517,0.0,0.0,0.0,0.0025374481301688673,0.0,0.0,0.0,0.0,0.1084446817964725,0.0,0.5737687259858282,0.5737687259858282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5737687259858282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Hunt for Red October,0.0,0.0,0.0,0.0,9.485917967637306e-06,0.0,0.0,0.011252448459435386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037549091594686478,0.0,0.0,0.0,0.006268042370523802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021445136085831545,0.0,8.926534648140733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014608937547883893,0.0,0.0,0.0,0.0,0.0,0.0003112165587822046,0.0004390670709975193,0.0,7.522497648469146e-05,0.0,0.0031715403133391294,0.0,0.00011150347029340949,0.0,0.00029177762171285997,0.0,0.0,0.00044056983653681175,0.0,0.0,0.00030650627819453616,0.00044126028573007904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004889299904747491,0.0,0.03649956315246975,0.0007851291426366057,0.0,0.0,0.0,0.0019158399405095378,0.004272794165356957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037105791055794535,0.0,0.0,0.0,0.0,0.5768998225651875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768998225651875,0.0,0.0,0.0,0.5768998225651875,0.0,0.0,0.0,0.0
Home Alone,0.0,0.0,0.0,0.0,0.0,0.0,0.029826639512802865,0.0,0.0,0.0,0.0,0.0,0.0073061116819656165,0.0,0.020292024476616963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006039020853422908,0.0,0.0,0.06475328240819399,0.00018246426413994025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.350156836041936e-05,3.0211644813880414e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016909380108066213,0.0,0.0,0.0,0.002500882853756958,0.08142617676305218,0.0,0.0,0.0,0.0016727401240874955,0.0367195682173733,0.0,0.0,0.0,0.0,0.0,0.7022909896858721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7022909896858721,0.0,0.0,0.0,0.0,0.0,0.0
The Godfather: Part III,0.0,0.00033054345719486957,0.038420918529544185,0.0,0.0,0.0,0.0002929946889828109,3.4782476488368835e-05,0.0003836963379616702,0.0,0.0002250488828099674,5.2605774048818215e-05,0.0,0.0,0.0018720940771688604,0.0,0.0006889714471431469,0.0,0.0,0.0,0.0,0.005950847123251636,0.0,0.00012962555747006864,0.0,0.0,1.1935502513212817e-05,0.0,0.0,0.0004627062352941463,0.0,0.0,0.0,0.0,0.00010058728990066552,0.0,0.0,0.0,0.0,6.661704880079853e-05,0.0,0.0,0.0,0.00032010767626234807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005529348124663109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005009693892254496,0.0,0.0,0.0,0.0,0.0,0.0,0.0017748681836293545,0.03901719556678865,0.0,0.0,0.0,0.0,0.0004985123718387886,0.00011251050826334563,0.0,0.0,0.0,0.0,0.0006786704947344738,0.0,0.004463566331670755,0.0019484380934502357,0.03173671089888002,0.0,0.005860059745600065,0.0006469051416410412,0.0008988883012319656,0.7056523295431668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7056523295431668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
When Harry Met Sally...,0.00693375563095696,0.0,0.0,0.0002000385586548171,0.0,0.0007074201947256417,0.015360823805574199,0.0,0.0,0.0,0.0006343558236314594,0.0006531504630484177,0.0,0.0,0.0,0.0,0.0,0.01610766715496669,0.00010118159215000918,0.00014401203946906322,0.0,0.00026371344295421953,0.0,0.0,4.1153981409044124e-05,0.0,2.6318683665757962e-05,0.0,0.0,0.00022931609577385513,0.0,0.0,0.0,0.00017933832036591416,0.0,0.00023117152778803128,0.00018878864648996438,0.0,0.0,3.392617646271383e-05,0.0,0.0,0.0010286457207974143,0.0008757651719701623,0.0,0.0,0.0005223685499957801,0.0,0.0,0.0,0.00012129140086380825,0.0,0.0,0.0,0.0006353334958498984,0.000469486051076555,0.0,0.00023169733812264517,0.0,0.0,0.00040314030507667136,0.0,0.0,0.0,0.0,0.0,0.001163263748691122,0.0009928547028371804,0.0,0.0,0.0009868367527979681,0.0,0.001633957355675967,0.0004643435947685828,2.157050555110205e-05,0.0,0.0003525127129761055,0.0016004246788734406,0.0,0.0,0.002575472524351815,0.0,0.0,0.0007119024752809158,0.0,0.002731489407993495,7.046886133953773e-05,0.0,0.0,0.0006331384560889771,0.001927662747778716,0.004385449942994921,0.0,0.0,0.0,0.0,0.00268095151087426,0.0010388450519220078,0.0,0.0,0.5771761155546269,0.5771761155546269,0.5771761155546269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
National Lampoon's Christmas Vacation,8.484841073019916e-05,0.0,0.0,0.0,5.7350073586368544e-05,0.03354322074899989,0.0,0.0,0.0,0.0,0.0,0.0,0.02294501051834347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004902096323153064,0.0,0.0,4.396882970216884e-05,0.0040582256402595315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00209969964091738,0.0,0.000919536450058099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022493882883863085,0.0,0.055876870836280866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027876986558609093,0.0,0.0,0.0,0.0,0.0,0.007052654779335264,0.0,0.0,0.0,0.0,0.006604390055270948,0.0,0.0,0.0,0.0,0.0,0.0,0.9975340589521846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
